Date acquired,Date sold,Symbol,Quantity,Cost basis,Gross proceeds,Gross PnL,Fees,Net PnL,Currency
2021-09-06,2022-05-09,SOL,0.006768,0.99,0.48,-0.51,0.01,-0.52,USD
2021-09-07,2022-05-09,SOL,0.015587,2.95,1.11,-1.84,0.05,-1.89,USD
2021-09-07,2022-05-09,SOL,0.010365,1.96,0.74,-1.22,0.04,-1.26,USD
2021-09-07,2022-05-09,SOL,0.005276,0.99,0.38,-0.61,0.01,-0.62,USD
2021-09-07,2022-05-09,SOL,0.144338,26.01,10.27,-15.74,0.39,-16.13,USD
2021-09-07,2022-05-09,SOL,0.057874,9.85,4.12,-5.73,0.15,-5.88,USD
2021-09-08,2022-05-09,SOL,0.018318,2.95,1.3,-1.65,0.05,-1.7,USD
2021-09-08,2022-05-09,SOL,0.012389,1.96,0.88,-1.08,0.04,-1.12,USD
2021-09-08,2022-05-09,SOL,0.006433,0.99,0.46,-0.53,0.01,-0.54,USD
2021-09-08,2022-05-09,SOL,0.019005,2.95,1.35,-1.6,0.05,-1.65,USD
2021-09-09,2022-05-09,SOL,0.014193,2.95,1.01,-1.94,0.05,-1.99,USD
2021-09-09,2022-05-09,SOL,0.00944,1.96,0.67,-1.29,0.04,-1.33,USD
2021-09-09,2022-05-09,SOL,0.004796,0.99,0.34,-0.65,0.01,-0.66,USD
2021-09-09,2022-05-09,SOL,0.01898,3.94,1.35,-2.59,0.06,-2.65,USD
2021-09-10,2022-05-09,SOL,0.016008,2.95,1.14,-1.81,0.05,-1.86,USD
2021-09-10,2022-05-09,SOL,0.021543,3.94,1.53,-2.41,0.06,-2.47,USD
2021-09-10,2022-05-09,SOL,0.010684,1.96,0.76,-1.2,0.04,-1.24,USD
2021-09-10,2022-05-09,SOL,0.005426,0.99,0.39,-0.6,0.01,-0.61,USD
2021-09-10,2022-05-09,SOL,0.056663,9.85,4.03,-5.82,0.15,-5.97,USD
2021-09-11,2022-05-09,SOL,0.0167,2.95,1.19,-1.76,0.05,-1.81,USD
2021-09-11,2022-05-09,SOL,0.022192,3.94,1.58,-2.36,0.06,-2.42,USD
2021-09-11,2022-05-09,SOL,0.011129,1.96,0.79,-1.17,0.04,-1.21,USD
2021-09-11,2022-05-09,SOL,0.005577,0.99,0.4,-0.59,0.01,-0.6,USD
2021-09-12,2022-05-09,SOL,0.016795,2.95,1.2,-1.75,0.05,-1.8,USD
2021-09-12,2022-05-09,SOL,0.022325,3.94,1.59,-2.35,0.06,-2.41,USD
2021-09-12,2022-05-09,SOL,0.011093,1.96,0.79,-1.17,0.04,-1.21,USD
2021-09-12,2022-05-09,SOL,0.005552,0.99,0.4,-0.59,0.01,-0.6,USD
2021-09-13,2022-05-09,SOL,0.019037,2.95,1.35,-1.6,0.05,-1.65,USD
2021-09-13,2022-05-09,SOL,0.025925,3.94,1.84,-2.1,0.06,-2.16,USD
2021-09-13,2022-05-09,SOL,0.012862,1.96,0.92,-1.04,0.04,-1.08,USD
2021-09-13,2022-05-09,SOL,0.006488,0.99,0.46,-0.53,0.01,-0.54,USD
2021-09-14,2022-05-09,SOL,0.017725,2.95,1.26,-1.69,0.05,-1.74,USD
2021-09-14,2022-05-09,SOL,0.023681,3.94,1.69,-2.25,0.06,-2.31,USD
2021-09-14,2022-05-09,SOL,0.011863,1.96,0.84,-1.12,0.04,-1.16,USD
2021-09-14,2022-05-09,SOL,0.005964,0.99,0.42,-0.57,0.01,-0.58,USD
2021-09-15,2022-05-09,SOL,0.018131,2.95,1.29,-1.66,0.05,-1.71,USD
2021-09-15,2022-05-09,SOL,0.024296,3.94,1.73,-2.21,0.06,-2.27,USD
2021-09-15,2022-05-09,SOL,0.012128,1.96,0.86,-1.1,0.04,-1.14,USD
2021-09-15,2022-05-09,SOL,0.006105,0.99,0.43,-0.56,0.01,-0.57,USD
2021-09-16,2022-05-09,SOL,0.018314,2.95,1.3,-1.65,0.05,-1.7,USD
2021-09-16,2022-05-09,SOL,0.01212,1.96,0.86,-1.1,0.04,-1.14,USD
2021-09-16,2022-05-09,SOL,0.006146,0.99,0.44,-0.55,0.01,-0.56,USD
2021-09-17,2022-05-09,SOL,0.020191,2.95,1.44,-1.51,0.05,-1.56,USD
2021-09-17,2022-05-09,SOL,0.013648,1.96,0.97,-0.99,0.04,-1.03,USD
2021-09-17,2022-05-09,SOL,0.006819,0.99,0.49,-0.5,0.01,-0.51,USD
2021-09-18,2022-05-09,SOL,0.018837,2.95,1.34,-1.61,0.05,-1.66,USD
2021-09-18,2022-05-09,SOL,0.012392,1.96,0.88,-1.08,0.04,-1.12,USD
2021-09-18,2022-05-09,SOL,0.00626,0.99,0.45,-0.54,0.01,-0.55,USD
2021-09-19,2022-05-09,SOL,0.018342,2.95,1.31,-1.64,0.05,-1.69,USD
2021-09-19,2022-05-09,SOL,0.012199,1.96,0.87,-1.09,0.04,-1.13,USD
2021-09-19,2022-05-09,SOL,0.00617,0.99,0.44,-0.55,0.01,-0.56,USD
2021-09-20,2022-05-09,SOL,0.014137,1.96,1.01,-0.95,0.04,-0.99,USD
2021-09-20,2022-05-09,SOL,0.007031,0.99,0.5,-0.49,0.01,-0.5,USD
2021-09-21,2022-05-09,SOL,0.013832,1.96,0.98,-0.98,0.04,-1.02,USD
2021-09-21,2022-05-09,SOL,0.006907,0.99,0.49,-0.5,0.01,-0.51,USD
2021-09-22,2022-05-09,SOL,0.014725,1.96,1.05,-0.91,0.04,-0.95,USD
2021-09-22,2022-05-09,SOL,0.007425,0.99,0.53,-0.46,0.01,-0.47,USD
2021-09-22,2022-05-09,SOL,0.038399,4.93,2.73,-2.2,0.07,-2.27,USD
2021-09-23,2022-05-09,SOL,0.013096,1.96,0.93,-1.03,0.04,-1.07,USD
2021-09-23,2022-05-09,SOL,0.006511,0.99,0.46,-0.53,0.01,-0.54,USD
2021-09-24,2022-05-09,SOL,0.013562,1.96,0.96,-1,0.04,-1.04,USD
2021-09-24,2022-05-09,SOL,0.006811,0.99,0.48,-0.51,0.01,-0.52,USD
2021-09-24,2022-05-09,SOL,0.036039,4.93,2.56,-2.37,0.07,-2.44,USD
2021-09-25,2022-05-09,SOL,0.013975,1.96,0.99,-0.97,0.04,-1.01,USD
2021-09-25,2022-05-09,SOL,0.007017,0.99,0.5,-0.49,0.01,-0.5,USD
2021-09-26,2022-05-09,SOL,0.015289,1.96,1.09,-0.87,0.04,-0.91,USD
2021-09-26,2022-05-09,SOL,0.007833,0.99,0.56,-0.43,0.01,-0.44,USD
2021-09-27,2022-05-09,SOL,0.014147,1.96,1.01,-0.95,0.04,-0.99,USD
2021-09-27,2022-05-09,SOL,0.007122,0.99,0.51,-0.48,0.01,-0.49,USD
2021-09-28,2022-05-09,SOL,0.01476,1.96,1.05,-0.91,0.04,-0.95,USD
2021-09-28,2022-05-09,SOL,0.007411,0.99,0.53,-0.46,0.01,-0.47,USD
2021-09-29,2022-05-09,SOL,0.014085,1.97,1,-0.97,0.03,-1,USD
2021-09-29,2022-05-09,SOL,0.007066,0.99,0.5,-0.49,0.01,-0.5,USD
2021-09-29,2022-05-09,SOL,0.036699,4.93,2.61,-2.32,0.07,-2.39,USD
2021-09-30,2022-05-09,SOL,0.014314,1.97,1.02,-0.95,0.03,-0.98,USD
2021-09-30,2022-05-09,SOL,0.0072,0.99,0.51,-0.48,0.01,-0.49,USD
2021-10-01,2022-05-09,SOL,0.013759,1.97,0.98,-0.99,0.03,-1.02,USD
2021-10-01,2022-05-09,SOL,0.006898,0.99,0.49,-0.5,0.01,-0.51,USD
2021-10-02,2022-05-09,SOL,0.012322,1.97,0.88,-1.09,0.03,-1.12,USD
2021-10-02,2022-05-09,SOL,0.006227,0.99,0.44,-0.55,0.01,-0.56,USD
2021-10-03,2022-05-09,SOL,0.011496,1.97,0.82,-1.15,0.03,-1.18,USD
2021-10-03,2022-05-09,SOL,0.005752,0.99,0.41,-0.58,0.01,-0.59,USD
2021-10-04,2022-05-09,SOL,0.011603,1.97,0.83,-1.14,0.03,-1.17,USD
2021-10-04,2022-05-09,SOL,0.005853,0.99,0.42,-0.57,0.01,-0.58,USD
2021-10-05,2022-05-09,SOL,0.011774,1.97,0.84,-1.13,0.03,-1.16,USD
2021-10-05,2022-05-09,SOL,0.005932,0.99,0.42,-0.57,0.01,-0.58,USD
2021-10-06,2022-05-09,SOL,0.012597,1.97,0.9,-1.07,0.03,-1.1,USD
2021-10-06,2022-05-09,SOL,0.00637,0.99,0.45,-0.54,0.01,-0.55,USD
2021-10-07,2022-05-09,SOL,0.012499,1.97,0.89,-1.08,0.03,-1.11,USD
2021-10-07,2022-05-09,SOL,0.006187,0.99,0.44,-0.55,0.01,-0.56,USD
2021-10-08,2022-05-09,SOL,0.012384,1.97,0.88,-1.09,0.03,-1.12,USD
2021-10-08,2022-05-09,SOL,0.006188,0.99,0.44,-0.55,0.01,-0.56,USD
2021-10-09,2022-05-09,SOL,0.012287,1.97,0.87,-1.1,0.03,-1.13,USD
2021-10-09,2022-05-09,SOL,0.006164,0.99,0.44,-0.55,0.01,-0.56,USD
2021-10-10,2022-05-09,SOL,0.012686,1.97,0.9,-1.07,0.03,-1.1,USD
2021-10-10,2022-05-09,SOL,0.006367,0.99,0.45,-0.54,0.01,-0.55,USD
2021-10-11,2022-05-09,SOL,0.012897,1.97,0.92,-1.05,0.03,-1.08,USD
2021-10-11,2022-05-09,SOL,0.006477,0.99,0.46,-0.53,0.01,-0.54,USD
2021-10-12,2022-05-09,SOL,0.013722,1.97,0.98,-0.99,0.03,-1.02,USD
2021-10-12,2022-05-09,SOL,0.006898,0.99,0.49,-0.5,0.01,-0.51,USD
2021-10-13,2022-05-09,SOL,0.013493,1.97,0.96,-1.01,0.03,-1.04,USD
2021-10-13,2022-05-09,SOL,0.006765,0.99,0.48,-0.51,0.01,-0.52,USD
2021-10-14,2022-05-09,SOL,0.013053,1.97,0.93,-1.04,0.03,-1.07,USD
2021-10-14,2022-05-09,SOL,0.006547,0.99,0.47,-0.52,0.01,-0.53,USD
2021-10-15,2022-05-09,SOL,0.012131,1.97,0.86,-1.11,0.03,-1.14,USD
2021-10-15,2022-05-09,SOL,0.005988,0.99,0.43,-0.56,0.01,-0.57,USD
2021-10-16,2022-05-09,SOL,0.012427,1.97,0.88,-1.09,0.03,-1.12,USD
2021-10-16,2022-05-09,SOL,0.006243,0.99,0.44,-0.55,0.01,-0.56,USD
2021-10-16,2022-05-09,SOL,0.003701,0.59,0.26,-0.33,0.01,-0.34,USD
2021-10-17,2022-05-09,SOL,0.003579,0.59,0.25,-0.34,0.01,-0.35,USD
2021-10-17,2022-05-09,SOL,0.012052,1.97,0.86,-1.11,0.03,-1.14,USD
2021-10-18,2022-05-09,SOL,0.00366,0.59,0.26,-0.33,0.01,-0.34,USD
2021-10-18,2022-05-09,SOL,0.012363,1.97,0.88,-1.09,0.03,-1.12,USD
2021-10-19,2022-05-09,SOL,0.003731,0.59,0.27,-0.32,0.01,-0.33,USD
2021-10-19,2022-05-09,SOL,0.012434,1.97,0.88,-1.09,0.03,-1.12,USD
2021-10-20,2022-05-09,SOL,0.003766,0.59,0.27,-0.32,0.01,-0.33,USD
2021-10-20,2022-05-09,SOL,0.012548,1.97,0.89,-1.08,0.03,-1.11,USD
2021-10-21,2022-05-09,SOL,0.004015,0.74,0.29,-0.45,0.01,-0.46,USD
2021-10-21,2022-05-09,SOL,0.010484,1.97,0.75,-1.22,0.03,-1.25,USD
2021-10-22,2022-05-09,SOL,0.003672,0.74,0.26,-0.48,0.01,-0.49,USD
2021-10-22,2022-05-09,SOL,0.009717,1.97,0.69,-1.28,0.03,-1.31,USD
2021-10-23,2022-05-09,SOL,0.003685,0.74,0.26,-0.48,0.01,-0.49,USD
2021-10-23,2022-05-09,SOL,0.009742,1.97,0.69,-1.28,0.03,-1.31,USD
2021-10-24,2022-05-09,SOL,0.003803,0.74,0.27,-0.47,0.01,-0.48,USD
2021-10-24,2022-05-09,SOL,0.010068,1.97,0.72,-1.25,0.03,-1.28,USD
2021-10-25,2022-05-09,SOL,0.003542,0.74,0.25,-0.49,0.01,-0.5,USD
2021-10-25,2022-05-09,SOL,0.009428,1.97,0.67,-1.3,0.03,-1.33,USD
2021-10-26,2022-05-09,SOL,0.00356,0.74,0.25,-0.49,0.01,-0.5,USD
2021-10-26,2022-05-09,SOL,0.009381,1.97,0.67,-1.3,0.03,-1.33,USD
2021-10-27,2022-05-09,SOL,0.003726,0.74,0.27,-0.47,0.01,-0.48,USD
2021-10-27,2022-05-09,SOL,0.010472,1.97,0.75,-1.22,0.03,-1.25,USD
2021-10-28,2022-05-09,SOL,0.003937,0.74,0.28,-0.46,0.01,-0.47,USD
2021-10-28,2022-05-09,SOL,0.010447,1.97,0.74,-1.23,0.03,-1.26,USD
2021-10-29,2022-05-09,SOL,0.003726,0.74,0.27,-0.47,0.01,-0.48,USD
2021-10-29,2022-05-09,SOL,0.00998,1.97,0.71,-1.26,0.03,-1.29,USD
2021-10-30,2022-05-09,SOL,0.003726,0.74,0.27,-0.47,0.01,-0.48,USD
2021-10-30,2022-05-09,SOL,0.009913,1.97,0.71,-1.26,0.03,-1.29,USD
2021-10-31,2022-05-09,SOL,0.003891,0.74,0.28,-0.46,0.01,-0.47,USD
2021-10-31,2022-05-09,SOL,0.01038,1.97,0.74,-1.23,0.03,-1.26,USD
2021-11-01,2022-05-09,SOL,0.0035,0.74,0.25,-0.49,0.01,-0.5,USD
2021-11-01,2022-05-09,SOL,0.009337,1.97,0.66,-1.31,0.03,-1.34,USD
2021-11-02,2022-05-09,SOL,0.003634,0.74,0.26,-0.48,0.01,-0.49,USD
2021-11-02,2022-05-09,SOL,0.009638,1.97,0.69,-1.28,0.03,-1.31,USD
2021-11-03,2022-05-09,SOL,0.003211,0.74,0.23,-0.51,0.01,-0.52,USD
2021-11-03,2022-05-09,SOL,0.008634,1.97,0.61,-1.36,0.03,-1.39,USD
2021-11-04,2022-05-09,SOL,0.003056,0.74,0.22,-0.52,0.01,-0.53,USD
2021-11-04,2022-05-09,SOL,0.008254,1.97,0.59,-1.38,0.03,-1.41,USD
2021-11-05,2022-05-09,SOL,0.003043,0.74,0.22,-0.52,0.01,-0.53,USD
2021-11-05,2022-05-09,SOL,0.008084,1.97,0.58,-1.39,0.03,-1.42,USD
2021-11-06,2022-05-09,SOL,0.002982,0.74,0.21,-0.53,0.01,-0.54,USD
2021-11-06,2022-05-09,SOL,0.007925,1.97,0.56,-1.41,0.03,-1.44,USD
2021-11-07,2022-05-09,SOL,0.002914,0.74,0.21,-0.53,0.01,-0.54,USD
2021-11-07,2022-05-09,SOL,0.007839,1.97,0.56,-1.41,0.03,-1.44,USD
2021-11-08,2022-05-09,SOL,0.003,0.74,0.21,-0.53,0.01,-0.54,USD
2021-11-08,2022-05-09,SOL,0.008081,1.97,0.57,-1.4,0.03,-1.43,USD
2021-11-09,2022-05-09,SOL,0.003002,0.74,0.21,-0.53,0.01,-0.54,USD
2021-11-09,2022-05-09,SOL,0.007951,1.97,0.57,-1.4,0.03,-1.43,USD
2021-11-09,2022-05-09,SOL,0.003998,0.99,0.28,-0.71,0.01,-0.72,USD
2021-11-10,2022-05-09,SOL,0.008158,1.97,0.58,-1.39,0.03,-1.42,USD
2021-11-10,2022-05-09,SOL,0.004092,0.99,0.29,-0.7,0.01,-0.71,USD
2021-11-11,2022-05-09,SOL,0.008078,1.97,0.57,-1.4,0.03,-1.43,USD
2021-11-11,2022-05-09,SOL,0.004043,0.99,0.29,-0.7,0.01,-0.71,USD
2021-11-12,2022-05-09,SOL,0.008528,1.97,0.61,-1.36,0.03,-1.39,USD
2021-11-12,2022-05-09,SOL,0.004345,0.99,0.31,-0.68,0.01,-0.69,USD
2021-11-13,2022-05-09,SOL,0.008684,1.97,0.62,-1.35,0.03,-1.38,USD
2021-11-13,2022-05-09,SOL,0.004383,0.99,0.31,-0.68,0.01,-0.69,USD
2021-11-14,2022-05-09,SOL,0.008371,1.97,0.6,-1.37,0.03,-1.4,USD
2021-11-14,2022-05-09,SOL,0.004208,0.99,0.3,-0.69,0.01,-0.7,USD
2021-11-15,2022-05-09,SOL,0.008087,1.97,0.58,-1.39,0.03,-1.42,USD
2021-11-15,2022-05-09,SOL,0.004073,0.99,0.29,-0.7,0.01,-0.71,USD
2021-11-16,2022-05-09,SOL,0.008617,1.97,0.61,-1.36,0.03,-1.39,USD
2021-11-16,2022-05-09,SOL,0.004375,0.99,0.31,-0.68,0.01,-0.69,USD
2021-11-17,2022-05-09,SOL,0.009213,1.97,0.66,-1.31,0.03,-1.34,USD
2021-11-17,2022-05-09,SOL,0.004651,0.99,0.33,-0.66,0.01,-0.67,USD
2021-11-18,2022-05-09,SOL,0.009256,1.97,0.66,-1.31,0.03,-1.34,USD
2021-11-18,2022-05-09,SOL,0.004681,0.99,0.33,-0.66,0.01,-0.67,USD
2021-11-19,2022-05-09,SOL,0.009566,1.97,0.68,-1.29,0.03,-1.32,USD
2021-11-19,2022-05-09,SOL,0.004832,0.99,0.34,-0.65,0.01,-0.66,USD
2021-11-20,2022-05-09,SOL,0.009072,1.97,0.65,-1.32,0.03,-1.35,USD
2021-11-20,2022-05-09,SOL,0.004577,0.99,0.33,-0.66,0.01,-0.67,USD
2021-11-21,2022-05-09,SOL,0.009195,1.97,0.65,-1.32,0.03,-1.35,USD
2021-11-21,2022-05-09,SOL,0.004648,0.99,0.33,-0.66,0.01,-0.67,USD
2021-11-22,2022-05-09,SOL,0.008953,1.97,0.64,-1.33,0.03,-1.36,USD
2021-11-22,2022-05-09,SOL,0.004537,0.99,0.32,-0.67,0.01,-0.68,USD
2021-11-23,2022-05-09,SOL,0.009189,1.97,0.65,-1.32,0.03,-1.35,USD
2021-11-23,2022-05-09,SOL,0.004624,0.99,0.33,-0.66,0.01,-0.67,USD
2021-11-24,2022-05-09,SOL,0.009001,1.97,0.64,-1.33,0.03,-1.36,USD
2021-11-24,2022-05-09,SOL,0.00451,0.99,0.32,-0.67,0.01,-0.68,USD
2021-11-25,2022-05-09,SOL,0.009673,1.97,0.69,-1.28,0.03,-1.31,USD
2021-11-25,2022-05-09,SOL,0.004848,0.99,0.34,-0.65,0.01,-0.66,USD
2021-11-26,2022-05-09,SOL,0.01024,1.97,0.73,-1.24,0.03,-1.27,USD
2021-11-26,2022-05-09,SOL,0.00521,0.99,0.37,-0.62,0.01,-0.63,USD
2021-11-27,2022-05-09,SOL,0.00999,1.97,0.71,-1.26,0.03,-1.29,USD
2021-11-27,2022-05-09,SOL,0.004999,0.99,0.36,-0.63,0.01,-0.64,USD
2021-11-28,2022-05-09,SOL,0.010397,1.97,0.74,-1.23,0.03,-1.26,USD
2021-11-28,2022-05-09,SOL,0.005233,0.99,0.37,-0.62,0.01,-0.63,USD
2021-11-29,2022-05-09,SOL,0.009601,1.97,0.68,-1.29,0.03,-1.32,USD
2021-11-29,2022-05-09,SOL,0.004841,0.99,0.34,-0.65,0.01,-0.66,USD
2021-11-30,2022-05-09,SOL,0.009661,1.97,0.69,-1.28,0.03,-1.31,USD
2021-11-30,2022-05-09,SOL,0.004878,0.99,0.35,-0.64,0.01,-0.65,USD
2021-12-01,2022-05-09,SOL,0.009018,1.97,0.64,-1.33,0.03,-1.36,USD
2021-12-01,2022-05-09,SOL,0.004538,0.99,0.32,-0.67,0.01,-0.68,USD
2021-12-02,2022-05-09,SOL,0.004317,0.99,0.31,-0.68,0.01,-0.69,USD
2021-12-03,2022-05-09,SOL,0.004258,0.99,0.3,-0.69,0.01,-0.7,USD
2021-12-04,2022-05-09,SOL,0.00511,0.99,0.36,-0.63,0.01,-0.64,USD
2021-12-05,2022-05-09,SOL,0.004902,0.99,0.35,-0.64,0.01,-0.65,USD
2021-12-06,2022-05-09,SOL,0.005422,0.99,0.39,-0.6,0.01,-0.61,USD
2021-12-07,2022-05-09,SOL,0.004856,0.99,0.35,-0.64,0.01,-0.65,USD
2021-12-08,2022-05-09,SOL,0.005192,0.99,0.37,-0.62,0.01,-0.63,USD
2021-12-09,2022-05-09,SOL,0.005235,0.99,0.37,-0.62,0.01,-0.63,USD
2021-12-10,2022-05-09,SOL,0.005592,0.99,0.4,-0.59,0.01,-0.6,USD
2021-12-11,2022-05-09,SOL,0.005786,0.99,0.41,-0.58,0.01,-0.59,USD
2021-12-12,2022-05-09,SOL,0.005838,0.99,0.42,-0.57,0.01,-0.58,USD
2021-12-13,2022-05-09,SOL,0.005988,0.99,0.43,-0.56,0.01,-0.57,USD
2021-12-14,2022-05-09,SOL,0.006308,0.99,0.45,-0.54,0.01,-0.55,USD
2021-12-15,2022-05-09,SOL,0.005912,0.99,0.42,-0.57,0.01,-0.58,USD
2021-12-16,2022-05-09,SOL,0.005441,0.99,0.39,-0.6,0.01,-0.61,USD
2021-12-17,2022-05-09,SOL,0.005567,0.99,0.4,-0.59,0.01,-0.6,USD
2021-12-18,2022-05-09,SOL,0.005563,0.99,0.4,-0.59,0.01,-0.6,USD
2021-12-19,2022-05-09,SOL,0.005312,0.99,0.38,-0.61,0.01,-0.62,USD
2021-12-20,2022-05-09,SOL,0.005702,0.99,0.41,-0.58,0.01,-0.59,USD
2021-12-21,2022-05-09,SOL,0.005484,0.99,0.39,-0.6,0.01,-0.61,USD
2021-12-22,2022-05-09,SOL,0.005292,0.99,0.38,-0.61,0.01,-0.62,USD
2021-12-23,2022-05-09,SOL,0.005513,0.99,0.39,-0.6,0.01,-0.61,USD
2021-12-24,2022-05-09,SOL,0.005214,0.99,0.37,-0.62,0.01,-0.63,USD
2021-12-25,2022-05-09,SOL,0.005124,0.99,0.36,-0.63,0.01,-0.64,USD
2021-12-26,2022-05-09,SOL,0.005108,0.99,0.36,-0.63,0.01,-0.64,USD
2021-12-27,2022-05-09,SOL,0.005034,0.99,0.36,-0.63,0.01,-0.64,USD
2021-12-28,2022-05-09,SOL,0.005177,0.99,0.37,-0.62,0.01,-0.63,USD
2021-12-29,2022-05-09,SOL,0.005577,0.99,0.4,-0.59,0.01,-0.6,USD
2021-12-30,2022-05-09,SOL,0.005714,0.99,0.41,-0.58,0.01,-0.59,USD
2021-12-31,2022-05-09,SOL,0.005579,0.99,0.4,-0.59,0.01,-0.6,USD
2022-01-01,2022-05-09,SOL,0.00572,0.99,0.41,-0.58,0.01,-0.59,USD
2022-01-02,2022-05-09,SOL,0.005612,0.99,0.4,-0.59,0.01,-0.6,USD
2022-01-03,2022-05-09,SOL,0.0057,0.99,0.41,-0.58,0.01,-0.59,USD
2022-01-04,2022-05-09,SOL,0.005852,0.99,0.42,-0.57,0.01,-0.58,USD
2022-01-05,2022-05-09,SOL,0.005813,0.99,0.41,-0.58,0.01,-0.59,USD
2022-01-06,2022-05-09,SOL,0.006623,0.99,0.47,-0.52,0.01,-0.53,USD
2022-01-07,2022-05-09,SOL,0.007061,0.99,0.5,-0.49,0.01,-0.5,USD
2022-01-08,2022-05-09,SOL,0.006768,0.99,0.48,-0.51,0.01,-0.52,USD
2022-01-09,2022-05-09,SOL,0.007069,0.99,0.5,-0.49,0.01,-0.5,USD
2022-01-10,2022-05-09,SOL,0.006973,0.99,0.5,-0.49,0.01,-0.5,USD
2022-01-11,2022-05-09,SOL,0.007231,0.99,0.51,-0.48,0.01,-0.49,USD
2022-01-11,2022-05-09,SOL,0.069362,9.85,4.94,-4.91,0.15,-5.06,USD
2022-01-12,2022-05-09,SOL,0.007047,0.99,0.5,-0.49,0.01,-0.5,USD
2022-01-13,2022-05-09,SOL,0.006511,0.99,0.46,-0.53,0.01,-0.54,USD
2022-01-14,2022-05-09,SOL,0.006724,0.99,0.48,-0.51,0.01,-0.52,USD
2022-01-15,2022-05-09,SOL,0.006791,0.99,0.48,-0.51,0.01,-0.52,USD
2022-01-16,2022-05-09,SOL,0.006612,0.99,0.47,-0.52,0.01,-0.53,USD
2022-01-17,2022-05-09,SOL,0.006876,0.99,0.49,-0.5,0.01,-0.51,USD
2022-01-18,2022-05-09,SOL,0.007169,0.99,0.51,-0.48,0.01,-0.49,USD
2022-01-19,2022-05-09,SOL,0.007396,0.99,0.53,-0.46,0.01,-0.47,USD
2022-01-20,2022-05-09,SOL,0.007207,0.99,0.51,-0.48,0.01,-0.49,USD
2022-01-21,2022-05-09,SOL,0.007878,0.99,0.56,-0.43,0.01,-0.44,USD
2022-01-22,2022-05-09,SOL,0.009737,0.99,0.69,-0.3,0.01,-0.31,USD
2022-01-23,2022-05-09,SOL,0.009802,0.99,0.7,-0.29,0.01,-0.3,USD
2022-01-24,2022-05-09,SOL,0.011308,0.99,0.8,-0.19,0.01,-0.2,USD
2022-01-25,2022-05-09,SOL,0.010868,0.99,0.77,-0.22,0.01,-0.23,USD
2022-01-26,2022-05-09,SOL,0.010276,0.99,0.73,-0.26,0.01,-0.27,USD
2022-01-27,2022-05-09,SOL,0.010973,0.99,0.78,-0.21,0.01,-0.22,USD
2022-01-28,2022-05-09,SOL,0.01099,0.99,0.78,-0.21,0.01,-0.22,USD
2022-01-29,2022-05-09,SOL,0.010255,0.99,0.73,-0.26,0.01,-0.27,USD
2022-01-30,2022-05-09,SOL,0.010323,0.99,0.73,-0.26,0.01,-0.27,USD
2022-01-31,2022-05-09,SOL,0.010933,0.99,0.78,-0.21,0.01,-0.22,USD
2022-02-01,2022-05-09,SOL,0.009198,0.99,0.65,-0.34,0.01,-0.35,USD
2022-02-02,2022-05-09,SOL,0.009042,0.99,0.64,-0.35,0.01,-0.36,USD
2022-02-03,2022-05-09,SOL,0.009983,0.99,0.71,-0.28,0.01,-0.29,USD
2022-02-04,2022-05-09,SOL,0.009341,0.99,0.66,-0.33,0.01,-0.34,USD
2022-02-05,2022-05-09,SOL,0.008492,0.99,0.6,-0.39,0.01,-0.4,USD
2022-02-06,2022-05-09,SOL,0.00864,0.99,0.61,-0.38,0.01,-0.39,USD
2022-02-07,2022-05-09,SOL,0.008423,0.99,0.6,-0.39,0.01,-0.4,USD
2022-02-07,2022-05-09,SOL,0.040896,4.92,2.91,-2.01,0.08,-2.09,USD
2022-02-08,2022-05-09,SOL,0.008617,0.99,0.61,-0.38,0.01,-0.39,USD
2022-02-09,2022-05-09,SOL,0.008889,0.99,0.63,-0.36,0.01,-0.37,USD
2022-02-10,2022-05-09,SOL,0.00877,0.99,0.62,-0.37,0.01,-0.38,USD
2022-02-11,2022-05-09,SOL,0.00936,0.99,0.67,-0.32,0.01,-0.33,USD
2022-02-12,2022-05-09,SOL,0.010325,0.99,0.73,-0.26,0.01,-0.27,USD
2022-02-13,2022-05-09,SOL,0.005075,0.49,0.36,-0.13,0.01,-0.14,USD
2022-02-14,2022-05-09,SOL,0.005148,0.49,0.37,-0.12,0.01,-0.13,USD
2022-02-15,2022-05-09,SOL,0.004779,0.49,0.34,-0.15,0.01,-0.16,USD
2022-02-16,2022-05-09,SOL,0.004697,0.49,0.33,-0.16,0.01,-0.17,USD
2022-02-18,2022-05-09,SOL,0.004054,0.39,0.29,-0.1,0.01,-0.11,USD
2022-02-19,2022-05-09,SOL,0.004208,0.39,0.3,-0.09,0.01,-0.1,USD
2022-02-20,2022-05-09,SOL,0.004448,0.39,0.32,-0.07,0.01,-0.08,USD
2022-02-21,2022-05-09,SOL,0.00405,0.39,0.29,-0.1,0.01,-0.11,USD
2022-02-22,2022-05-09,SOL,0.004722,0.39,0.34,-0.05,0.01,-0.06,USD
2022-02-23,2022-05-09,SOL,0.004354,0.39,0.31,-0.08,0.01,-0.09,USD
2022-02-24,2022-05-09,SOL,0.004725,0.39,0.34,-0.05,0.01,-0.06,USD
2022-02-25,2022-05-09,SOL,0.004371,0.39,0.31,-0.08,0.01,-0.09,USD
2022-02-26,2022-05-09,SOL,0.004228,0.39,0.3,-0.09,0.01,-0.1,USD
